GeneID uniprot
79908 Q6UX41
259266 Q8IZT6
3120 P05538
55132 Q659C4
392399 Q8WX39
4112 P43366
170384 Q495W5
26276 Q9H267
2264 P22455
123096 Q8N8R3
146540 A8K8V0
148327 Q8TEY5
144110 Q8N2M4
259249 Q96LB2
337963 A1A580
337972 Q3LI72
128821 Q9H4G1
3949 P01130
9372 O95405
65264 Q9H832
6891 Q03519
84246 Q9BTT4
23016 Q15024
11022 Q9Y2W6
11129 Q8N2M8
286 P16157
9153 O43868
51030 Q9NYZ1
163059 Q8N7K0
57222 Q969X5
81704 Q8NF50
10987 Q92905
11142 Q9Y2B9
5891 Q9UQ07
7416 P21796
55997 P0CG37
205564 Q96HI0
100529240 A0A0X1KG74
388507 Q6ZQV5
10718 P56975
8111 Q15743
1875 Q15329
6701 P35325
342850 A6NC57
81472 Q8N628
199221 Q8IYY4
2922 P07492
9052 Q8NFJ5
653606 A3QJZ6
23435 Q13148
11165 O95989
121665 Q8TCT6
7320 P63146
83901 Q9BYQ0
79177 Q9H609
5010 O75508
403 P36405
60437 Q8IXH8
51704 Q9NZH0
81611 Q9BTT0
4584 Q02505
125206 A0PJK1
10212 O00148
150365 Q5TIA1
9747 Q9Y4C2
154796 Q4VCS5
220388 Q8N998
5511 Q12972
5688 O14818
255252 Q8N9N7
719 Q16581
5993 P48382
6396 P55735
9378 Q9ULB1
10211 O75955
8749 Q9Y3Q7
340419 Q6UXX9
63934 Q5HYK9
1033 Q16667
6535 P48029
54963 Q9NWZ5
85235 Q96KK5
2841 Q14330
353500 Q7Z5Y6
26045 O43300
252884 Q96N95
7277 P68366
479 P54707
401562 Q6ZST4
130752 Q5I0G3
23543 O43251
91607 Q7Z7L1
3059 P14317
7773 Q9UIE0
55110 Q96A72
8676 O75558
203102 Q8TC27
116255 Q96PD6
10336 Q3KNV8
84064 Q9H0R4
9131 O95831
390167 Q6IEU7
7398 O94782
390748 A6NDY0
2694 P27352
100133093 B3EWG6
7481 O96014
3747 Q96PR1
10670 Q7L523
387700 Q6ZSM3
374868 O43861
9404 O60711
148014 Q8N6N2
10053 Q9Y6Q5
10950 Q14201
143888 Q7Z4H8
81609 Q96L92
53916 P61018
168544 Q7Z7K2
337959 Q52LG2
9531 O95817
360200 Q7Z410
953 P49961
29925 Q9Y5P6
25976 Q7Z3E1
54505 Q7Z478
51761 Q9NTI2
8301 Q13492
3707 P27987
203523 Q6P9G9
340481 Q8IVQ6
51763 Q9BT40
23510 Q14681
11259 Q4L180
2660 O14793
83795 Q96T55
49860 Q9UBG3
285311 Q8N813
9774 Q9NYF8
169044 Q8NFW1
9760 O94900
326624 Q96AX2
5453 Q03052
10780 Q14588
823 P07384
55885 Q8TAP4
10885 Q9UNX4
9033 Q9P0L9
23015 A7E2F4
54742 Q17RY6
4298 Q03111
2210 Q92637
727832 A8MZA4
221504 Q96C00
201627 Q8IWF6
81697 Q9GZK3
285555 Q8N412
80034 Q8WYN3
81631 Q9GZQ8
10308 Q14586
10152 Q9NYB9
51440 Q9UM19
22907 Q7L2E3
991 Q12834
114088 Q9C026
25816 O95379
255783 C9JVW0
22876 Q9Y2H2
219793 Q96M53
5671 Q16557
64794 Q9H8H2
8883 Q13564
10903 A4FU01
140699 Q9H579
7203 P49368
5814 Q96QR8
81470 Q8NGZ5
2959 Q00403
9184 O43684
8326 O00144
55062 Q5MNZ9
399823 Q6ZQN5
65997 Q9BPW5
9032 O14894
22884 Q9Y2I8
753 O15165
140432 Q8IZP6
9407 O60235
2689 P01242
23401 O75474
1018 Q00526
9635 Q9UQC9
195827 Q7RTV5
55504 Q9NS68
3958 P17931
390059 Q9H341
26872 Q9UHE8
25791 Q8N5V2
1260 Q16280
389860 Q5JRK9
5027 Q99572
9882 O60343
51284 Q9NYK1
51706 Q9UHQ9
114815 Q8WY21
9609 O95755
400581 Q8TC17
54827 Q6UWF7
100129969 A6NFA0
64708 Q9H9Q2
57711 Q6P280
388581 Q5T7M4
90506 Q96FV0
654463 Q2WGJ9
55327 Q9NUP9
51000 Q9H1N7
9402 O75791
23386 Q8IVD9
8618 Q9ULU8
162515 Q8NCK7
102723532 A0A0G2JNH3
1259 P29973
185 P30556
11254 Q9UN76
3373 Q12794
1794 Q92608
10365 Q9Y5W3
10745 Q9UMS5
57409 A9UHW6
64098 Q9HBI0
3215 P09067
56136 Q9Y5I0
391004 Q5VTA0
6166 Q969Q0
6924 Q14241
7322 P62837
8897 Q13615
23742 Q9NZP6
8812 O75909
127544 Q6ZMZ0
6939 Q12870
57565 Q9P2G3
5867 P20338
728279 Q9BYT5
440073 Q9UPP2
51307 Q9NYF3
65059 Q70E73
5894 P04049
64834 Q9BW60
10656 O75525
10413 P46937
162540 Q8IUH8
3112 P13765
80059 Q86VH4
9242 O60682
84875 Q53GL7
3174 Q14541
5962 P35241
5364 O43157
26085 Q9UKR3
347411 P0DKB6
51134 Q9Y592
3633 P32019
5948 P50120
85463 Q9C0D7
6704 P22531
9989 Q8TF05
7288 O00295
7474 P41221
3309 P11021
6340 P51170
51176 Q9UJU2
9478 Q9NZU7
2121 P57679
1299 Q14050
54936 Q9NX46
27243 O43633
129450 A2RUC4
286753 Q8IXB3
55362 Q5T3F8
1733 P49895
10321 P54108
100289678 Q6ZMS7
3238 P35452
133015 Q8N7B6
222256 Q6ZTQ4
4858 Q9UNW9
401 O14813
28959 Q3YBM2
8642 Q96JQ0
93166 Q9NQX0
145773 Q8TBF8
91851 Q9BU40
3097 P31629
89845 Q5T3U5
56113 Q9Y5H1
404203 Q6UWN8
57232 Q2M218
4110 P43364
3080 P36980
115019 Q7LBE3
347252 Q8WX77
79009 Q9BQ39
7072 P31483
219855 Q8TED4
6586 O75094
27303 Q6XE24
389827 A6NI61
127579 Q5T1A1
88 P35609
54800 Q6TFL4
1145 Q04844
29114 Q9UI15
653486 P0DMR2
344905 Q4VNC0
3787 Q96KK3
7099 O00206
81846 Q86WG5
54874 Q5T0N5
22895 Q9Y2J0
390066 Q9H346
8705 O96024
8454 Q13616
5286 O00443
91227 Q14390
135 P29274
170575 Q8WWP7
58513 Q9UBC2
10203 Q16602
10420 Q96S53
84905 Q9BYN7
445328 A5YM69
23768 O43155
2248 P11487
3768 Q14500
51309 Q9P291
5613 P51817
187 P35414
79745 Q8N3C7
8803 Q9P2R7
122481 Q96M32
340371 Q9NSY0
119395 Q86XJ0
122742 Q8NH43
57556 Q9H2E6
5444 P27169
11337 O95166
26528 Q96EP5
3681 Q13349
8529 P78329
5330 Q00722
10528 O00567
10172 Q9Y2P7
6665 O60248
143496 Q8NGK2
8550 Q8IW41
89848 Q86WN1
4931 O15381
6511 P48664
27165 Q9UI32
432 P07306
91392 Q8TBZ5
11046 Q76EJ3
337974 Q3SYF9
1327 P13073
83937 Q9H2L5
55057 Q8N1P7
3385 P32942
377841 Q5MY95
10379 Q00978
51202 Q9H0S4
728695 Q9NS25
22868 Q9NYY8
4608 Q13203
79137 Q8NC44
247 O15296
8514 Q13303
904 O60563
7041 O43294
51495 Q9P035
259296 P59544
51435 Q6AZY7
84876 Q96D31
26002 Q6UVY6
51702 Q9ULW8
27183 Q9UN37
5090 P40426
4774 Q12857
25805 Q13145
619189 A6NH21
55800 Q9NY72
345643 D6RGH6
25854 A5PLN7
2034 Q99814
8500 Q13136
23130 Q2TAZ0
2204 P24071
2771 P04899
374407 P59910
152138 Q56P42
139793 Q5JUK9
2972 Q92994
90196 Q8N2H4
57135 Q86SG3
390649 Q8NGB8
50940 Q9HCR9
2487 Q92765
440590 Q6WRX3
113622 Q8NDY3
115362 Q96PP8
219954 Q8NGQ6
3182 Q99729
4297 Q03164
7163 P55327
221692 Q9C0D0
167465 Q8N895
887 P32239
9096 O95935
11151 P31146
5378 P54277
778 O60840
83744 Q5JVG2
3763 P48051
283284 Q8N9C0
1826 O60469
338398 P59551
253639 Q6ZNG0
22843 Q8WY54
25 P00519
84572 Q9UJJ9
4054 Q9NS15
341418 Q8NGE1
8724 O60493
23046 O75037
60598 Q9H427
79722 Q3KP44
30837 O14512
5087 P40424
1981 Q04637
2572 Q05329
23057 Q9BZQ4
4286 O75030
3066 Q92769
80201 Q2TB90
119694 Q8NH61
3694 P18564
152877 Q6NSI3
317701 Q8NFZ6
4081 Q13394
571 O14867
25862 Q70CQ1
100293516 E7ETH6
386617 Q6ZWB6
9683 O75113
3077 Q30201
283600 Q6Q0C1
10681 O14775
80273 Q9HAV7
79661 Q96FI4
23131 Q9UKJ3
54014 Q9NSI6
119032 A0A0B4J1R7
22897 Q9UPV0
1271 P26992
10181 P52756
169436 Q8NE28
64112 Q96BY2
6257 P28702
57630 Q7Z6J0
84255 Q8NCC5
3938 P09848
23625 Q8N5H3
8938 O94812
92610 Q96CG3
3386 Q14773
57526 Q8TAB3
22873 Q86YF9
10004 Q9UQQ1
549 Q13825
8140 Q01650
8568 P56182
9230 Q15907
80131 Q6NSJ5
5205 O43520
9568 O75899
81602 Q9BWV3
10137 Q9NTZ6
400720 Q68DY9
1808 Q16555
64090 Q9H3Q3
93129 Q9BRQ5
220136 Q96M91
84561 A0AV02
10655 Q9Y5R5
6840 O95425
257240 Q8N239
6927 P20823
3727 P17535
493901 Q5GAN4
23400 Q9NQ11
58480 Q7L0Q8
387885 A6NFT4
139065 Q8IW52
80235 Q86VD9
25777 Q9UH99
386685 P60413
50507 Q9NPH5
10236 O43390
56901 Q9NRX3
79053 Q9BVK2
3454 P17181
6822 Q06520
9901 O43295
5290 P42336
11145 P53816
124 P07327
286075 Q96C28
124930 Q86YJ7
64375 Q9H2S9
79572 Q9H7F0
4302 P55198
3866 P19012
55146 Q9NPG8
392138 A4D2G3
2181 O95573
64220 Q9BX79
144402 Q86YQ8
3459 P15260
390260 Q8NH79
93035 Q86WI1
9856 Q5VV43
80774 Q9BT23
5467 Q03181
2812 P13224
342865 A6NLU5
55089 Q969I6
11166 Q9Y651
5691 P49720
375611 P58743
5327 P00750
80301 Q8TD55
283849 Q86VI1
151473 Q7RTX9
8934 O14966
57795 Q9C0B6
4923 P30989
143244 Q6IS14
2220 Q15485
283848 Q5XG92
79802 Q6UWX4
100130086 Q9UBD0
91749 Q5TF39
2875 P24298
492 Q16720
222235 Q8NEE6
80222 Q9BW92
387890 B4DJY2
10228 O43752
9922 Q6DN90
4435 Q99966
23704 Q8WWG9
3748 Q14003
80023 Q9GZP1
51690 Q9UK45
4902 Q99748
57143 Q86TW2
8314 Q92560
51101 Q96GY0
254263 Q6PI25
163049 Q3KP31
131831 Q7L0X2
55272 Q9NV31
649 P13497
8843 P49019
94234 Q9C009
11228 Q8NHQ8
170392 Q8WWZ8
10127 O14978
200909 Q70Z44
114827 B1AJZ9
4025 P22079
26538 O60403
54509 Q9HBH0
116372 Q8N2G4
5635 Q14558
3195 P31314
10801 Q9UHD8
10017 Q9HD36
100130520 A0A0K2S4Q6
57685 Q5VU97
284352 O75864
6657 P48431
9118 Q16352
79815 Q9H841
6604 Q6STE5
165215 Q6P995
6455 Q99961
84077 Q8ND61
131583 Q8N2R8
220359 Q6B0B8
60489 Q9HC16
57655 Q96CP6
91694 Q17RB8
201562 Q6Y1H2
230 P09972
5275 Q9UIV8
10966 Q12829
1301 P12107
7541 O43829
54629 Q8NBR6
51294 Q9NPG4
79724 Q9H5H4
51296 Q8IY34
4868 O60500
3832 P52732
4632 P05976
200232 Q5JX71
101059918 I6L899
10251 O43610
283464 Q4G148
7274 P49638
23285 Q9UPP5
85440 Q96N67
166979 Q86Y33
10392 Q9Y239
286097 Q86XE3
93978 Q6EIG7
1955 Q9H1U4
2274 Q14192
79957 Q6TCH4
4114 O15480
26648 Q6IFN5
168400 Q86TM3
85481 Q96QS6
55658 Q9BV68
55689 Q9ULM3
284252 Q719H9
9641 Q14164
219 P30837
781 P54289
27090 Q9H4F1
54549 Q58EX2
6154 P61254
11128 O14802
6789 Q13043
23432 Q8N6U8
389136 A8MV65
165530 Q8N1N0
731220 Q6ZV50
346157 Q9UJN7
117289 Q8N103
441478 Q7Z6K4
10526 O15397
11331 Q99623
23101 Q86YR7
85444 Q9C099
442247 Q6ZWI9
160428 Q3SY69
4308 Q7Z4N2
420 Q93070
84790 Q9BQE3
84699 Q68CJ9
9043 O60271
2944 P09488
6508 P48751
79012 Q8NCB2
84033 Q5VST9
55798 Q6P1Q9
93408 Q9BUA6
56146 Q9Y5H9
146050 Q8IWY8
200132 Q8N7M0
623 P46663
200845 Q8NC69
59352 Q9HBX8
55835 Q9HC77
55816 Q9P104
144501 Q6KB66
9435 Q9Y4C5
64858 Q9H816
6861 O00445
9584 Q14498
599 Q92843
1767 Q8TE73
83551 Q969N4
22902 Q7L099
727857 Q7RTU4
29799 O60688
57692 Q9HCI5
55567 Q8TD57
148281 Q5T7P8
218 P30838
55357 Q9BYX2
389524 Q6EKJ0
23333 Q2PZI1
869 P23435
134829 Q5SYC1
54866 Q9NXH3
9156 Q9UQ84
83755 Q9BQ66
1278 P08123
139425 A6NGE4
79898 Q6PF04
143279 Q5U5R9
2529 Q11130
11261 Q99653
85416 Q96T25
994 P30305
55793 Q8N5J2
2791 P61952
102724862 A0A087WXS9
391723 A6NFD8
5256 P46019
202 Q9Y4K1
3956 P09382
51778 Q9NPC6
440387 Q6GPI1
255022 Q8IU99
55111 Q9NW61
11091 P61964
113730 Q96G42
10979 Q96AC1
119385 Q8TF27
83759 Q9BQ04
8940 O95985
283130 Q8N413
50840 Q9NYV8
3107 Q95604
51168 Q9UKN7
51495 Q9P035
2314 Q13045
57338 Q8WXH2
64100 Q96BH3
7712 P51786
8435 O75908
30000 O14787
55035 Q76FK4
116113 Q8IVH2
7026 P24468
144108 Q68D10
30014 Q9NS26
79930 Q7L591
26212 P58173
340156 Q86YV6
845 O14958
726 O15484
100131539 A8MWA4
5305 P48426
84667 Q9BYE0
3983 O14639
1337 P12074
340481 Q8IVQ6
6689 Q01892
116449 Q7Z7G1
282616 Q8IZJ0
126668 Q5VZ19
5261 P15735
6897 P26639
80381 Q5ZPR3
1606 P23743
6442 Q16586
64096 Q9GZZ7
6366 O00585
10411 O95398
255520 Q8IZ81
23576 O94760
441430 Q5SQ80
220965 Q8NE31
2719 P51654
55653 Q8TDM0
23660 Q9Y2L8
245934 Q5J5C9
5341 P08567
100423062 B9A064
3433 P09913
144097 Q9BUA3
55628 Q9C0G0
51380 Q9Y600
389762 P0C874
63827 Q96GW7
113115 Q6P444
84557 Q9H492
25834 Q9UBM8
79470 Q9H342
170302 Q96QS3
60493 Q7L8L6
5693 P28074
100129271 Q5T750
653275 P0CG36
79961 Q9H6A0
432 P07306
57396 Q9HAZ1
7180 P16562
27122 Q9UBP4
238 Q9UM73
441027 B9EJG8
22852 Q9UPS8
146664 Q3V5L5
1656 P26196
6004 O15492
399888 Q6P0A1
55247 Q8TAT5
57446 Q9UGV2
165257 Q7Z5L3
6121 Q16518
6546 P32418
79724 Q9H5H4
4635 P12829
5455 P20264
4297 Q03164
50943 Q9BZS1
100526783 A0A0A6YYH1
8214 Q14129
7137 P19429
55039 Q53H54
55890 Q9NQ84
64240 Q9H222
10980 Q7L5N1
8500 Q13136
51384 Q9UBV4
283578 Q6PL24
3090 Q14526
51100 Q9Y371
389257 A6NHZ5
2066 Q15303
84814 Q8NBV4
83888 Q9BYJ0
518 P48201
5717 O00231
403244 Q8NGX2
1788 Q9Y6K1
843 Q92851
100462983 P0CJ70
6840 O95425
140885 P78324
2688 P01241
5229 P53609
401067 P0C7M6
167838 Q8N3L3
80760 Q86UX2
1369 P15169
11045 O00322
3280 Q14469
387601 Q6T423
55766 Q9BTM1
63933 Q96AQ8
100271849 Q02080
3880 P08727
79844 Q9H8X9
3482 P11717
3624 P08476
246 P16050
23362 Q9NYI0
727832 A8MZA4
125997 Q8NHZ7
26740 Q8NGS2
401663 Q8NH63
283871 A6NDG6
27293 Q92485
6860 Q9H2B2
221188 Q8IZF4
10215 Q13516
11168 O75475
342372 Q7Z443
9779 Q92609
6284 Q99584
388585 Q5TA89
59348 Q9GZX5
60682 Q8IYB5
285601 Q8NGU9
169834 P0CG24
79717 Q9HAB8
90060 Q96HB5
4143 Q00266
159119 Q96LI6
1997 P32519
54407 Q96QD8
11076 O94811
8417 O15400
124930 Q86YJ7
139760 Q8TDV5
7782 O14863
1300 Q03692
85456 Q9C0C2
3631 Q96PE3
27018 Q00994
9524 Q9NZ01
29948 Q9UJX0
7525 P07947
125206 A0PJK1
2852 Q99527
56655 Q9NR33
1740 Q15700
7783 Q05996
1690 O43405
54928 Q9NX62
89792 Q96A11
26239 O14633
4023 P06858
2209 P12314
56001 Q9GZY0
201305 Q6ZMD2
2114 P15036
5351 Q02809
6584 O76082
8424 O75936
4599 P20591
5027 Q99572
130120 Q6UW15
5196 P02776
7004 Q15561
54946 Q96GZ6
134864 Q96RJ0
399687 Q92614
51128 Q9Y6B6
11255 Q9Y5N1
222698 Q5M9Q1
3134 P30511
4817 Q86X76
29985 Q9BRY0
4094 O75444
165215 Q6P995
168507 Q8TDX9
6382 P18827
51114 Q9Y397
54938 Q9NP81
80723 Q8TBE7
7780 Q9BRI3
23538 Q9UKL2
145501 Q6H9L7
83795 Q96T55
7153 P11388
390 P61587
390667 Q96A99
468 P18848
4897 Q92823
821 P27824
4745 Q92832
23544 Q9BYH1
6006 P18577
4105 P43360
7799 Q13029
23670 Q9UHN6
56181 Q9H019
22897 Q9UPV0
55758 Q9P2K3
100131137 Q075Z2
1523 P39880
173 P43652
3024 Q02539
22901 Q96EG1
2153 P12259
3049 P09105
5831 P32322
150771 Q6GPH6
7422 P15692
441272 A6NKU9
55613 Q96EF0
85439 Q8WXE9
7094 Q9Y490
102723532 Q8N0Y3
23365 Q9NZN5
5585 Q16512
28951 Q92519
868 Q13191
4135 Q96JE9
144195 Q8TDB8
5862 P61019
148581 Q5VVX9
1745 P56177
163351 Q6ZN66
79692 Q6U7Q0
649 P13497
115752 Q8TF46
1179 A8K7I4
911 P29017
5093 Q15365
349667 Q86UN3
8178 P55199
79683 Q8IZN3
2766 P36959
57826 Q9Y3L5
89958 Q86UD0
777 Q15878
1286 P53420
3053 P05546
57156 Q9P1W3
11322 Q7Z403
53632 Q9UGI9
113278 Q9NQ40
27 P42684
283375 Q6ZMH5
216 P00352
253512 Q5SVS4
6567 P36021
11199 Q9UJ72
81929 Q96EE3
5753 Q13882
131544 Q68DQ2
199870 Q8TAV0
50674 Q9Y4Z2
8986 O75676
1463 O14594
6199 Q9UBS0
84838 Q96IT1
6289 P0DJI9
4920 Q01974
23413 P62166
22 O75027
100127206 P59773
56126 Q9UN67
347735 Q96SA4
2029 O43768
84905 Q9BYN7
125962 Q8NGA0
494513 Q0ZLH3
386678 P60412
56156 Q9BXU2
121504 P62805
3770 Q9UNX9
8348 P23527
1050 P49715
3790 Q9BQ31
9476 O96009
151011 Q9P0V9
131034 Q96A23
8073 Q12974
285521 Q8N8Q8
254102 Q8N3D4
116535 Q96AM1
116285 Q08AH1
8900 P78396
222967 P0C881
64078 Q9HAS3
25769 Q9UI40
388630 A6NFA1
3383 P05362
56341 Q9NR22
392392 Q8NGR3
53828 P59646
11159 Q9UBK7
8737 Q13546
54796 Q6ZN30
3753 P15382
388567 O43361
7773 Q9UIE0
6251 Q15404
54545 Q9C0I1
166378 Q8NB90
2537 P09912
7737 O15541
10018 O43521
51754 A6NDV4
5786 P18433
102723971 A0A1B0GUV8
1511 P08311
53820 P57055
390064 Q9H344
2634 P32456
9167 O14548
140825 Q9BR09
79685 Q9HAJ7
6908 P20226
259285 P59534
414059 A6NDS4
3185 P52597
1716 Q16854
215 P33897
2299 Q12951
9401 O94761
1282 P02462
1230 P32246
3744 Q16322
3669 Q96AZ6
7113 O15393
57713 Q5VUG0
11314 Q9UGN4
55635 Q5TB30
84295 Q8IWS0
94134 Q8IWW6
57822 Q8TE85
79022 Q9BVX2
285643 Q2VIQ3
8911 Q9P0X4
6415 P63302
9555 O75367
376267 P59190
440077 Q6ZN79
113829 Q96G79
669 P07738
8666 O75821
2770 P63096
204474 Q8N807
84641 Q5SR56
10370 Q99967
79710 Q8TE76
6880 Q16594
29964 Q2TBC4
84824 Q7L513
65109 Q9BZI7
3038 O00219
1510 P14091
353139 Q5TA79
9784 Q15036
5175 P16284
126231 Q86YE8
29124 Q9UHV8
23126 Q7Z3K3
5725 P26599
200844 Q6ZVT6
23406 Q14019
3805 Q99706
26233 Q8N531
1404 P10915
2138 Q99502
6938 Q99081
9644 Q5TCZ1
65979 Q8IZ21
5340 P00747
3787 Q96KK3
5295 P27986
84935 Q5VYS4
92745 Q8WUX1
348807 Q494V2
2744 O94925
8076 Q13361
5826 O14678
220064 Q8WV07
5870 P20340
256979 Q8TAQ9
5128 Q00537
652991 Q2VWA4
7638 Q9UK13
642799 Q9UND3
869 P23435
1306 P39059
2245 P98174
219670 Q8TC29
57460 Q9ULR3
10548 O15321
7320 P63146
3015 P0C0S5
6539 P48065
286436 P0C1H6
117608 Q96LW1
421 O00192
5618 P16471
51666 Q9Y574
27257 O15116
80273 Q9HAV7
54814 Q9NXS2
728395 P0CV99
23093 Q6EMB2
6272 Q99523
148418 Q5VXD3
23647 P53365
55640 Q9UPI3
9927 O95140
140456 Q8WXH4
2621 Q14393
22992 Q9Y2K7
5985 P40937
144699 Q8N1E6
26097 Q9Y3Y2
55291 Q5H9R7
9403 O60613
4288 P46013
126069 Q8N8L2
5623 O60542
467 P18847
51320 Q5U5Q3
112476 Q7Z6L0
10221 Q96RU8
10181 P52756
339324 Q3ZCT1
931 P11836
84875 Q53GL7
64802 Q9HAN9
26689 Q15615
115004 Q8N884
121006 A6NE01
55124 Q8TC59
8997 O60229
196410 Q6UX53
2892 P42263
219870 Q8NGN4
1996 P26378
83593 Q8WWW0
2720 P16278
55783 Q8IYT2
253190 Q9H4I8
993 P30304
3294 P37059
1520 P25774
57799 Q96S21
56112 Q9Y5H0
23532 P78395
284021 Q7Z6M3
22843 Q8WY54
317705 Q7Z5H4
6580 O15245
5451 P14859
51170 Q8NBQ5
27127 Q8NDV3
221960 P86791
6428 P84103
10327 P14550
120787 Q6IF63
7363 P06133
7364 P16662
339122 Q86YS6
10349 Q8WWZ4
158983 Q7Z2G1
10644 Q9Y6M1
65121 O95521
25999 Q96DZ5
6506 P43004
55204 Q9H4A5
8484 O60755
57643 Q9P217
203430 Q8N8U3
1729 O60610
4887 P49146
219858 Q8NGG6
680 P32247
341116 Q96PG2
57176 Q5ST30
79132 Q96C10
7104 P48230
221357 Q7RTV2
23466 O95503
285367 Q6P087
729238 Q8IWL1
94137 Q8IWN7
8038 O43184
3104 P10074
5081 P23759
1942 P20827
5684 P25788
9639 O15013
5151 O60658
79796 Q9H6U8
390433 Q8NH42
29103 Q9Y5T4
3269 P35367
11188 Q9Y2I1
160622 Q7Z6J2
2833 P49682
378925 Q8N7C7
219952 Q8NGQ2
26298 Q9NZC4
9739 O15047
51248 Q5EBL8
1807 Q14117
11337 O95166
10612 O75382
9437 O76036
55175 Q9NVR0
6786 Q13586
9759 P56524
145497 Q0VAA2
57863 Q8N126
9684 Q15048
148103 Q96NL3
2556 P34903
3620 P14902
54766 Q9NY30
2813 P55259
23350 O15042
1803 P27487
4685 O15394
219986 Q8NGI4
201255 Q96CN5
419 Q13508
389812 Q6UWW0
4642 O94832
6426 Q07955
64093 Q9H4F8
148003 A8MUM7
1644 P20711
58158 Q9HD90
3459 P15260
84282 Q8IUD6
63978 Q9GZV8
387775 Q63ZE4
3216 P17509
5290 P42336
70 P68032
84451 Q5TCX8
9530 O95429
342618 P0C7P3
27198 Q9BXC0
9522 O15126
6358 Q16627
57192 Q9GZU1
122809 Q8WXH5
254050 Q8N309
26532 O60404
162962 Q6ZNA1
10745 Q9UMS5
337882 Q8IUB9
80228 Q96SN7
2872 Q9HBH9
345757 Q8TBP5
5818 Q15223
123811 Q96NB1
1359 P15088
221692 Q9C0D0
132203 A6NMZ2
6646 P35610
57369 Q9UKL4
3932 P06239
84722 Q6PGN9
126375 Q3KQV3
222223 A8MWY0
100131608 P0DMB1
528 P21283
51272 Q9NYM9
3957 P05162
100128327 Q5T215
54069 Q9NYP9
390882 Q8NG99
23742 Q9NZP6
8407 P37802
653643 P0CG33
5267 P29622
7421 P11473
3846 P26371
6424 Q6FHJ7
9512 O75439
54751 Q8WUP2
2717 P06280
57135 Q86SG3
102723680 P0DMV2
79369 Q9C0J1
138639 A2A3K4
59350 Q9HBX9
7311 P62987
169841 Q14929
11016 P17544
25823 Q9NRR2
2877 P18283
9499 Q9UBF9
256297 Q7RTS3
55711 Q96K12
57606 Q9P270
5999 P49798
4159 P41968
6449 O43765
115019 Q7LBE3
55 P15309
115584 Q8WWX8
5087 P40424
221223 Q6NT32
23332 Q7Z460
164395 Q3SXZ7
153328 Q6ZT89
51802 Q9NY37
4676 Q99733
10905 O60476
5284 P01833
2039 Q08495
53904 Q8NEV4
729877 P0C7X1
284391 Q08AG5
6335 Q15858
838 P51878
7181 P13056
27087 Q9P2W7
55968 Q9UNZ2
1346 P24310
51471 Q9UHF3
84224 Q9H094
29114 Q9UI15
390327 A6NIJ9
4660 O60237
100506084 Q8IVW1
5707 Q99460
64319 Q9HAH7
150763 Q6NUI2
83877 Q9BX73
11123 Q9UKA8
6753 P32745
80712 Q8N693
50835 Q9NYW1
1636 P12821
114822 Q8TCX5
9311 Q9UHC3
55157 Q6PI48
203569 Q7Z2X7
9567 O00178
10149 Q8IZP9
10267 O60894
1400 Q14194
10869 O94966
1676 O00273
57546 Q9P2J9
100132247 A8MRT5
10941 Q9Y4X1
376132 Q5BKY1
4111 P43365
656 P34820
3362 P50406
648791 B7ZBB8
6513 P11166
22850 Q6IQ32
57709 Q8TBB6
50861 Q9NZ72
7757 O43345
55973 Q9UHQ4
285555 Q8N412
26168 Q9H4L4
79192 P78414
3594 P42701
57468 Q9H2X9
5529 Q16537
347168 Q8NGS3
79177 Q9H609
341416 Q9NZP2
3276 Q99873
23432 Q8N6U8
5010 O75508
440956 A8MYZ5
11129 Q8N2M8
9782 P43243
65990 Q9BQD7
3621 Q9UK53
53842 Q8N7P3
5554 P02810
8455 O75882
6907 O60907
27253 O14917
26512 Q9UL03
57535 Q6UXG2
169355 Q6ZQW0
3008 P10412
100507170 Q5JQC4
403284 A6NDL8
9058 Q13183
54935 Q9BVJ7
728498 P0CJ92
51646 P62699
259292 P59540
8823 O43320
3728 P14923
130752 Q5I0G3
9294 O95136
100130086 Q9UBD0
4855 Q99466
144809 Q8N7L0
326340 Q86SH2
118856 Q8N119
10077 Q96QS1
200008 Q5VXM1
284383 Q8NG97
79799 Q6UWM9
138046 Q86SE5
84364 Q8N6H7
55227 Q9BTT6
100131390 P0CG40
5167 P22413
143903 Q6UX15
200879 Q8WWY8
3207 P31270
147949 Q96ND8
3747 Q96PR1
54994 Q9NWU2
50617 Q9HBG4
23220 Q9Y2E6
81926 Q96GS6
3633 P32019
2281 P68106
401994 A6ND48
100132285 P43631
23654 O15031
24137 O95239
141 P54922
23090 Q2M1K9
10452 O96008
80324 Q9Y606
7223 Q9UBN4
64077 Q9H008
167410 Q8N485
1500 O60716
688 Q13887
659 Q13873
167691 Q86VQ0
142680 Q8N130
116984 Q8WZ64
2617 P41250
7216 Q12816
9252 O75582
728492 O75920
10263 O75956
51257 Q9P0N8
169166 Q8N9S9
55117 Q9H2J7
114335 A6NKQ9
83858 Q5T9A4
255426 Q8N431
3117 P01909
25884 Q6WN34
23633 O60684
9873 O94868
25894 Q58EX7
29895 Q96A32
121601 Q32M45
84962 Q96IF1
338442 Q8TDS4
84872 Q96K80
170082 Q8N8B7
100533177 A8MX34
51361 Q9UJC3
163933 Q6ZT52
23500 Q86T65
2048 P29323
7407 P26640
2849 Q8NDV2
6565 Q16348
7025 P10589
